,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,trojan
922,0.245832233,0.002718361,0.031617057,0.151206058,0.204131327,0.067017716,0.150826353,0.089609084,0.161538703,0.011794153,0.062723788,0.021866173,0.128273033,0.240948949,0.123220266,0.248167492,0
923,0.2736801,0.0,0.277176865,0.13355737,0.218695045,0.320686236,0.13188656,0.091886101,0.16086019,0.002630379,0.355759303,0.018307698,0.13828751,0.265148903,0.120089528,0.25443402,0
924,0.2736801,0.0,0.258294689,0.117309539,0.178891065,0.331581533,0.101698486,0.066137275,0.16629392,0.002086086,0.394234563,0.021826895,0.13828751,0.250886363,0.117206688,0.25443402,0
925,0.023552636,0.007649375,0.040159201,0.016184279,0.037358165,0.035083052,0.073914333,0.011605203,0.028941338,0.027486524,0.025188554,0.00607605,0.013722779,0.015382556,0.0,0.01909186,0
926,0.028074728,0.007353079,0.035417598,0.02538907,0.026551055,0.017299645,0.102917766,0.401171073,0.012653869,0.025002687,0.025188554,0.1188319,0.008371825,0.059827888,0.0,0.016623118,0
927,0.244752473,0.0,0.286120788,0.11648098,0.162827044,0.339942725,0.147071608,0.082027315,0.166219411,0.003986092,0.321219607,0.022957482,0.13828751,0.241759941,0.102887241,0.25443402,0
928,0.018151794,0.00349278,0.055690281,0.016614317,0.019052023,0.036920858,0.036812414,0.039186313,0.014185069,0.009198826,0.025188554,0.010359457,0.011432509,0.007202656,0.015768123,0.038291974,0
929,0.053379536,0.002270733,0.012435076,0.13266567,0.205623856,0.344447086,0.085954333,0.086214896,0.028918408,0.005875083,0.106254729,0.020493534,0.008681418,0.253240469,0.128522992,0.24115066,0
930,0.037745468,0.003433278,0.018185287,0.014940507,0.059913295,0.02925278,0.047425397,0.052703056,0.044952616,0.01117607,0.051987326,0.017940842,0.007191201,0.059189736,0.006983384,0.005793568,0
931,0.0,0.007247077,0.030782731,0.0,0.012652634,0.02753618,0.034266119,0.0,0.02837604,0.034266859,0.025188554,0.023413714,0.00538959,0.011800955,0.012202233,0.019246353,0
932,0.047492561,0.001690401,0.007652132,0.127853743,0.206466226,0.074986921,0.335564536,0.0,0.021558205,0.00682927,0.045085939,0.014110608,0.001460866,0.22253304,0.014710641,0.25443402,0
933,0.0,0.006953866,0.007652132,0.023471282,0.0,0.00519128,0.060509485,0.0,0.040218517,0.065141792,0.025188554,0.052984823,0.008890606,0.079945727,0.008713388,0.010062161,0
934,0.2736801,0.0,0.276422676,0.115568062,0.180000664,0.353017774,0.139285014,0.074004369,0.16629392,0.007271489,0.025188554,0.018633695,0.13828751,0.242586226,0.120225224,0.25443402,0
935,0.261451925,0.0,0.247634318,0.147264254,0.217351904,0.333676089,0.171793854,0.088218207,0.16629392,0.010945172,0.329007639,0.028488431,0.13828751,0.266990148,0.124786595,0.251512254,0
936,0.271495219,0.002818907,0.263400149,0.11382544,0.202722455,0.35331439,0.15403751,0.055916529,0.137155985,0.003346847,0.31419395,0.016922957,0.13828751,0.259431402,0.105684844,0.25443402,0
937,0.2736801,0.0,0.283415223,0.120632864,0.007698612,0.020899396,0.096359126,0.0,0.1418517,0.004364301,0.038703458,0.004419372,0.021514741,0.245283031,0.25678575,0.25443402,0
938,0.2736801,0.000971993,0.237382533,0.112578831,0.172366356,0.338889358,0.1511945,0.067516033,0.157718531,0.00548483,0.330589083,0.026384162,0.13828751,0.282701761,0.118264991,0.25443402,0
939,0.2611837,0.0,0.313062487,0.114824257,0.165184036,0.359320911,0.140596588,0.065394303,0.148196752,7.6e-06,0.340950033,0.023292995,0.13828751,0.205988119,0.102078042,0.219049393,0
940,0.03342277,0.00136212,0.042031104,0.004025076,0.144803947,0.026565084,0.025289557,0.018814828,0.010823835,0.11803915,0.034086478,0.01387778,0.021438116,0.02228316,0.0,0.001532398,0
941,0.014628239,0.0,0.007652132,0.021054725,0.025094307,0.040103219,0.090824452,0.039702642,0.033476849,0.034967112,0.025188554,0.009419578,0.014464987,0.083228407,0.003292588,0.027899778,0
942,0.2736801,0.0,0.29944864,0.137669376,0.196576396,0.318809939,0.16167219,0.093422064,0.16629392,0.008507363,0.346824177,0.027819579,0.13828751,0.287108618,0.109602485,0.25443402,0
943,0.005600715,0.007510993,0.007652132,0.0,0.003787672,0.00519128,0.079711953,0.0,0.024503334,0.11803915,0.025188554,0.016971284,0.010689903,0.033350608,0.0,0.018709024,0
944,0.262817196,0.0,0.268602721,0.151896657,0.184742485,0.325267852,0.162213437,0.018664797,0.150413302,0.01267105,0.370600345,0.017040321,0.13828751,0.275224797,0.104319483,0.25443402,0
945,0.026346122,0.001987429,0.009495838,0.033886484,0.050837306,0.009912725,0.075367101,0.000336853,0.01605954,0.00475125,0.064381138,0.021364837,0.004139406,0.097013535,0.027380992,0.0,0
946,0.24995654,0.0,0.227514785,0.133602236,0.20536423,0.278173727,0.150336302,0.068936378,0.16629392,0.006471965,0.337907427,0.095419493,0.13828751,0.226272606,0.109573255,0.25443402,0
947,0.027531757,0.008146167,0.007652132,0.021582008,0.043663816,0.00519128,0.048577218,0.005073501,0.018097784,0.018875274,0.034323572,0.092857926,0.015759724,0.063742612,0.021983427,0.0,0
948,0.2736801,0.0,0.261765247,0.117482482,0.180393047,0.310822131,0.16912484,0.067315715,0.161688361,0.002073432,0.340733122,0.027167841,0.13828751,0.294327719,0.100739322,0.239334506,0
949,0.27201434,0.0,0.237693951,0.126259611,0.183769239,0.303518912,0.115500676,0.09045336,0.157330179,0.010896939,0.356404406,0.029355776,0.13828751,0.280306957,0.094520331,0.222714356,0
950,0.013046022,0.00464628,0.015704264,0.035140742,0.018177887,0.00519128,0.059153156,0.0,0.022609271,0.028968299,0.046967937,0.019629649,0.02069294,0.074840419,0.00566327,0.014438269,0
951,0.2736801,0.000839514,0.256718774,0.126357953,0.199305887,0.349094714,0.156022992,0.078954346,0.16629392,0.004407019,0.333251052,0.021755441,0.13828751,0.258888163,0.112005015,0.25443402,0
952,0.034354151,0.003009261,0.007652132,0.01457561,0.003015031,0.006046527,0.042966512,0.032397076,0.033591305,0.025226401,0.025188554,0.009024634,0.0,0.021251021,0.0,0.0,0
953,0.260054613,0.0,0.296816332,0.109173316,0.211536789,0.327249934,0.162471487,0.063924039,0.16629392,0.006774704,0.339710619,0.026201691,0.13828751,0.26076412,0.118152953,0.242650486,0
954,0.034781329,0.002898355,0.285429755,0.00891493,0.0,0.333795416,0.593831195,0.006192448,0.019880789,0.007854291,0.326716175,0.016702395,0.003089534,0.236915165,0.007990018,0.005997347,0
955,0.266973,0.0,0.262790415,0.089046163,0.199471227,0.370502766,0.133865758,0.071028498,0.148940902,0.005686243,0.335155596,0.024369212,0.13828751,0.274654594,0.128936218,0.235674924,0
956,0.268614977,0.0,0.275831573,0.139410846,0.20300228,0.340670592,0.091706066,0.08781184,0.152324419,0.008611979,0.348956826,0.0178082,0.023801383,0.264682184,0.127605395,0.25443402,0
957,0.2736801,0.0,0.290605018,0.093964899,0.189958731,0.351587995,0.164757478,0.082388054,0.150945183,0.003643929,0.358281601,0.025224519,0.13828751,0.256712927,0.121803862,0.25443402,0
958,0.260217242,0.001768046,0.022335851,0.132135288,0.210434051,0.291958099,0.176362858,0.092739878,0.024146227,0.005460254,0.373186765,0.019895819,0.13828751,0.267944155,0.119055961,0.25443402,0
959,0.2736801,0.0,0.285003882,0.14591973,0.192593236,0.335455002,0.153186467,0.066699307,0.16629392,0.006931001,0.293527926,0.03131239,0.13828751,0.264372866,0.119545315,0.25443402,0
960,0.000980831,0.001420543,0.023035801,0.122623989,0.100582981,0.044352925,0.047504947,0.0,0.02393417,0.008265766,0.029574687,0.013876942,0.013582764,0.059713559,0.001850774,0.022211151,0
961,0.240540749,0.0,0.007652132,0.121109845,0.194160328,0.314685646,0.68085486,0.085877492,0.016220324,0.003869115,0.371004887,0.034230907,0.135590004,0.4972568,0.0,0.251031714,0
962,0.031951659,0.002020312,0.013638512,0.104950524,0.01416721,0.018655368,0.020200881,0.0,0.023131196,0.11803915,0.035475661,0.009288612,0.007090564,0.378935805,0.020338825,0.0,0
963,0.034118388,0.0,0.040849045,0.029602005,0.030669321,0.060502296,0.050950147,0.0,0.028117008,0.055223914,0.065660599,0.062291837,0.015587795,0.267793673,0.007772266,0.244349343,0
964,0.011768651,0.003090965,0.019076062,0.143861041,0.0,0.0120575,0.375179136,0.0,0.004644623,0.053263556,0.065828949,0.009935909,0.012672098,0.074531384,0.00207372,0.002062029,0
965,0.269348401,0.0,0.262244608,0.109090932,0.174982292,0.326955664,0.150727668,0.080718293,0.16629392,0.010404887,0.388747865,0.031705343,0.13828751,0.247476065,0.09825894,0.250444414,0
966,0.2736801,0.0,0.277080905,0.137397862,0.188431432,0.304370347,0.126773406,0.060072905,0.144924116,0.012970328,0.345049794,0.019919232,0.13828751,0.246658857,0.104435226,0.25443402,0
967,0.032810868,0.19928315,0.007652132,0.011273117,0.00331283,0.00519128,0.049591179,0.021224097,0.013283135,0.033358021,0.098586396,0.00242589,0.007699419,0.07553867,0.0018181,0.000414176,0
968,0.0,0.004619075,0.007652132,0.0,0.035189317,0.013764848,0.043596156,0.015556793,0.0132407,0.11803915,0.025188554,0.014564698,0.008240272,0.070660243,0.007207418,0.022448088,0
969,0.272382487,0.0,0.255158222,0.149225843,0.202350849,0.311187016,0.165154517,0.090133022,0.16629392,0.008220831,0.408887096,0.028891076,0.13828751,0.260641201,0.115498692,0.245507602,0
970,0.2736801,0.0,0.286448817,0.1064927,0.222510972,0.339563957,0.152295895,0.067823527,0.16629392,0.0041868,0.33858121,0.02744661,0.13828751,0.284958542,0.111172452,0.25443402,0
971,0.24449789,0.000554278,0.299362125,0.131396569,0.202680751,0.337244238,0.160285675,0.084206419,0.142185079,0.003573869,0.32430299,0.026953666,0.13828751,0.233632571,0.076195757,0.25443402,0
972,0.026534613,0.000350832,0.007652132,0.032801623,0.0,0.02076807,0.102105292,0.009523894,0.015731291,0.006057744,0.057165566,0.014790374,0.018331764,0.066916636,0.0,0.008803215,0
973,0.022851138,0.0,0.506971,0.007689614,0.099216044,0.348822157,0.11999645,0.006326522,0.028926927,0.007288367,0.407843924,0.020093324,0.005325817,0.246231604,0.0,0.009343169,0
974,0.2736801,0.178249169,0.021687741,0.145390606,0.220439596,0.331520961,0.139364143,0.01880709,0.163380112,0.0,0.330719522,0.01527802,0.13828751,0.045063571,0.122842865,0.241061212,0
975,0.2736801,0.0,0.274245568,0.123527013,0.230128236,0.351895411,0.166149564,0.077449059,0.16629392,0.00769286,0.363012972,0.02347326,0.135468148,0.231564681,0.113643789,0.238587914,0
976,0.00548439,0.0,0.022206804,0.004731022,0.029385962,0.074174999,0.049465936,0.392947592,0.022325492,0.008382955,0.083888269,0.019745937,0.015932538,0.062884265,0.0,0.034688007,0
977,0.260377824,0.0,0.243164238,0.114170486,0.135473202,0.00519128,0.123470808,0.006863393,0.027372094,0.010373742,0.361693256,0.011810796,0.13828751,0.035131245,0.11084491,0.246910683,0
978,0.0,0.0,0.007652132,0.017232223,0.042215608,0.00519128,0.061007566,0.001281646,0.018353529,0.013837989,0.025188554,0.022722311,0.01259231,0.4972568,0.000686095,0.0,0
979,0.2736801,0.002014132,0.245513511,0.1228644,0.19427419,0.32533077,0.153922599,0.065892017,0.16629392,0.010281878,0.329517944,0.026157278,0.13828751,0.250172811,0.10630317,0.25443402,0
980,0.2736801,0.003383129,0.235593406,0.127395719,0.180694139,0.340631277,0.149480247,0.07679077,0.16629392,0.003848926,0.313901129,0.025092644,0.13828751,0.270553404,0.105910161,0.238913072,0
981,0.269987066,0.0,0.022547881,0.122572368,0.196717306,0.6701968,0.122612275,0.082899207,0.01919802,0.002427324,0.335279415,0.08936142,0.13828751,0.230115691,0.000782336,0.031054163,0
982,0.018846346,0.00199902,0.032374966,0.039766563,0.021199787,0.00519128,0.093563358,0.025730556,0.021196196,0.024015875,0.025188554,0.010527641,0.014979392,0.027092043,0.0,0.0,0
983,0.2736801,0.0,0.263456896,0.138403516,0.194085173,0.316500363,0.165590928,0.075379037,0.155105161,0.0,0.303933149,0.027312967,0.13828751,0.269854726,0.122692207,0.25443402,0
984,0.007387506,0.004104932,0.007652132,0.030764943,0.097120551,0.026659794,0.033770341,0.009921458,0.035157309,0.015221733,0.055322636,0.019158339,0.018485842,0.100075674,0.004694637,0.016880316,0
985,0.055029905,0.0,0.02454545,0.019703615,0.01940711,0.054466058,0.274268227,0.0,0.024457314,0.026849459,0.048195878,0.006381664,0.006758651,0.083421544,0.012158293,0.004994185,0
986,0.008809841,0.0,0.014914512,0.015704674,0.033614764,0.00519128,0.030968972,0.009238892,0.032102979,0.023902304,0.121065028,0.019387809,0.022720196,0.066695566,0.0,0.009443635,0
987,0.0,0.008780974,0.029984374,0.02141476,0.010108545,0.019948111,0.074965764,0.0,0.038553156,0.023086058,0.025188554,0.148933053,0.012797732,0.053003292,0.0,0.035054659,0
988,0.255422581,0.00199042,0.288024829,0.109642255,0.173806688,0.329773301,0.079211435,0.083123391,0.153041701,0.006530952,0.321104153,0.014113373,0.0,0.275092965,0.114322149,0.25443402,0
989,0.019663311,0.008970839,0.016855564,0.012481233,0.004793386,0.048737986,0.057492618,0.0,0.036693753,0.11803915,0.025188554,0.017487487,0.009995719,0.048123621,0.020631589,0.009795326,0
990,0.014644257,0.003120111,0.015633183,0.009830491,0.030256069,0.059638011,0.065516478,0.034677084,0.021243325,0.033609574,0.025188554,0.009724363,0.020012512,0.043915191,0.007807438,0.0,0
991,0.260153878,0.006300859,0.265062288,0.133995622,0.20534109,0.297588297,0.128849721,0.084291296,0.015416852,0.01476044,0.346469334,0.016391392,0.133751873,0.233872413,0.104716481,0.25443402,0
992,0.001111926,0.0,0.016769906,0.03184935,0.0,0.017702563,0.026095535,0.42061022,0.039181874,0.11803915,0.082240029,0.014900561,0.010592829,0.064035748,0.012019532,0.011910077,0
993,0.04237152,0.004936938,0.246701384,0.118134226,0.20873666,0.383344266,0.472718461,0.085722632,0.141277208,0.009362921,0.786600042,0.029711344,0.13828751,0.227333196,0.123193218,0.027855934,0
994,0.2736801,0.002344413,0.243388852,0.109445936,0.189960117,0.281861729,0.13479788,0.086712254,0.152229795,0.003998473,0.347367614,0.026254868,0.13828751,0.245753123,0.119312934,0.25443402,0
995,0.2736801,0.0,0.210459945,0.130060959,0.224768291,0.296366574,0.12859064,0.084495346,0.16629392,0.010569726,0.347034707,0.021625227,0.13828751,0.258017074,0.118867868,0.25443402,0
996,0.036788532,0.0,0.007680543,0.145366983,0.149227091,0.071322001,0.054349664,0.0,0.132363376,0.006517361,0.058890852,0.015015258,0.015159228,0.066285449,0.014517101,0.027706575,0
997,0.2736801,0.004476513,0.009429572,0.140633046,0.188141599,0.31013151,0.367144401,0.072086893,0.035863732,0.0,0.374640025,0.017954569,0.13828751,0.244942434,0.135680338,0.022032487,0
998,0.026572446,0.0,0.016034395,0.00443166,0.111525169,0.00519128,0.037583068,0.011744976,0.021996393,0.067271885,0.025188554,0.008252878,0.016906121,0.071582072,0.0,0.01215887,0
999,0.252839825,0.0,0.252123457,0.113182924,0.205019922,0.313140326,0.146720801,0.064401173,0.154979735,0.013612015,0.324832901,0.015932721,0.13828751,0.277404641,0.117983392,0.244079958,0
1000,0.019989319,0.00374018,0.021583141,0.024415855,0.020685299,0.00519128,0.06624453,0.001563307,0.022154684,0.028092971,0.096567001,0.014694082,0.00447628,0.041485958,0.0,0.027325865,0
1001,0.016877323,0.0,0.029393034,0.014679574,0.021685165,0.005883539,0.42214532,0.0,0.138078047,0.11803915,0.025188554,0.009965544,0.018786554,0.04951846,0.010388485,0.019758342,0
1002,0.272924255,0.0,0.299773018,0.124904358,0.199020089,0.36625639,0.145141057,0.069853479,0.16629392,0.00470768,0.385084189,0.034639284,0.13828751,0.279068516,0.118255129,0.25443402,1
1003,0.027626922,0.0,0.239157793,0.1659337,0.042739488,0.012236146,0.058024381,0.096264921,0.03075898,0.004195088,0.57798639,0.018686495,0.005546395,0.2585132,0.007421438,0.031153961,0
1004,0.2736801,0.00467235,0.240320136,0.090339379,0.183767518,0.330068487,0.130860388,0.069774054,0.158976004,0.005433507,0.34910876,0.024834797,0.13828751,0.257453121,0.101565823,0.25443402,0
1005,0.009136857,0.002411873,0.014136342,0.028250619,0.111955542,0.007589361,0.022545956,0.0,0.031026373,0.11803915,0.025188554,0.010501487,0.011645171,0.018922763,0.019665081,0.0,0
1006,0.260975182,0.0,0.295641372,0.092327043,0.189524592,0.290027208,0.135258795,0.084867773,0.155181809,0.004501296,0.369807033,0.027983471,0.13828751,0.231968008,0.09960412,0.25443402,0
1007,0.029326129,0.003778108,0.007652132,0.025867364,0.200969422,0.020329859,0.037642161,0.010222893,0.004644623,0.011004398,0.025188554,0.014321549,0.012116646,0.063468438,0.0,0.0,0
1008,0.269585515,0.0,0.25097745,0.10990155,0.237704575,0.378980426,0.165411997,0.062788691,0.160800621,0.007775201,0.350006169,0.011815081,0.13828751,0.279005506,0.118226473,0.25443402,0
1009,0.0,0.0,0.0201024,0.012406369,0.020051633,0.066385119,0.074983384,0.007222739,0.004644623,0.11803915,0.088901274,0.013144893,0.008587146,0.054273681,0.00116504,0.022245192,0
1010,0.2736801,0.001945193,0.019848232,0.014558764,0.212471744,0.025145997,0.588847968,0.028665887,0.016704179,0.010805763,0.348855419,0.005419581,0.025659578,0.252737109,0.111924778,0.007426387,0
1011,0.257562677,0.00024194,0.263242822,0.11752782,0.195259523,0.307195657,0.151807156,0.08255455,0.158991322,0.0,0.082406976,0.017751971,0.130594267,0.264778037,0.100626,0.25443402,1
1012,0.2736801,0.001088922,0.272423775,0.163523715,0.197134177,0.30144686,0.154593664,0.063979855,0.124767979,0.008255964,0.398215673,0.031222563,0.13828751,0.269515244,0.125003569,0.25443402,1
1013,0.2736801,0.000717846,0.219433485,0.116610363,0.225295481,0.271690963,0.12343011,0.066627449,0.16629392,0.0,0.381015989,0.028193411,0.13828751,0.273977355,0.105169924,0.25443402,0
1014,0.027673897,0.0,0.479867219,0.112143074,0.084110078,0.0636656,0.018854575,0.073346567,0.004644623,0.009114646,0.09712942,0.021337817,0.011548708,0.492010547,0.015313397,0.0,1
1015,0.033566753,0.005734986,0.007652132,0.038950736,0.036559715,0.039547816,0.030445568,0.015810873,0.016608354,0.033370107,0.031650809,0.026172036,0.001448577,0.04313009,0.012599739,0.0,0
1016,0.244774778,0.00617502,0.034746,0.137506045,0.1866069,0.303405152,0.122444551,0.078755393,0.023162374,0.006132311,0.316909798,0.019164115,0.117233762,0.257002359,0.105911924,0.025490028,0
1017,0.2736801,0.0,0.490441482,0.138015543,0.189530629,0.368089847,0.12926234,0.077760588,0.153550309,0.0,0.663589709,0.009216502,0.13828751,0.263238554,0.113351918,0.25443402,0
1018,0.029581398,0.003080567,0.02976902,0.022859655,0.018242653,0.04131033,0.533559248,0.033342749,0.023404626,0.034848735,0.025188554,0.02365084,0.021692046,0.007202656,0.001863963,0.006203764,0
1019,0.028173444,0.0,0.013613832,0.033210744,0.022050946,0.034985138,0.046157561,0.012191988,0.019287783,0.032494901,0.025188554,0.008280486,0.00692387,0.009104773,0.0,0.0,0
1020,0.2736801,0.001418088,0.29253922,0.136077178,0.150551924,0.340432445,0.126183788,0.060170458,0.16629392,0.004170705,0.336747042,0.026121499,0.13828751,0.26449862,0.096425445,0.25443402,0
1021,0.020708754,0.001382702,0.015904339,0.038602292,0.023268613,0.025304253,0.081875597,0.0,0.029631414,0.029904597,0.081196242,0.0,0.011213421,0.063785952,0.008416956,0.017804941,0
1022,0.046398275,0.009990762,0.007652132,0.027519359,0.018643511,0.037155034,0.018854575,0.0,0.038661904,0.022299429,0.047699819,0.000224548,0.018701542,0.023381975,0.010438344,0.014213424,0
1023,0.000528697,0.006598638,0.028020866,0.029685478,0.022259774,0.00519128,0.047572284,0.0,0.023401909,0.021715596,0.025188554,0.02960881,0.011810792,0.060419582,0.0,0.018001331,0
1024,0.001447531,0.003924945,0.039929517,0.008756975,0.149854532,0.039742325,0.423272098,0.070443442,0.015308197,0.012095858,0.087920958,0.023036442,0.0,0.086421266,0.016604039,0.014047873,0
1025,0.023710711,0.0,0.007652132,0.008787333,0.013518192,0.092114763,0.437480134,0.011072105,0.011734067,0.010037413,0.047119299,0.017200679,0.011726566,0.087819221,0.212170896,0.01200075,0
1026,0.0,0.000240609,0.273214954,0.108874739,0.197161101,0.305879864,0.12746272,0.085875703,0.027206971,0.0,0.097982665,0.021601281,0.13828751,0.262062079,0.009301859,0.0,0
1027,0.004742066,0.000623896,0.028978634,5.73e-05,0.16419664,0.045388219,0.041822022,0.0,0.030845797,0.017490301,0.025188554,0.017985948,0.001949853,0.231691288,0.008659541,0.0,0
1028,0.2736801,0.0,0.29650892,0.116124922,0.189852491,0.313946057,0.118381231,0.094278746,0.16629392,0.001563818,0.333022024,0.027838045,0.13828751,0.249514729,0.112110684,0.25443402,0
1029,0.030587428,0.006330263,0.019984813,0.018466435,0.030423166,0.07118845,0.057673918,0.42061022,0.016267375,0.028803776,0.046814925,0.004587759,0.020869093,0.034831952,0.008522409,0.018065456,0
1030,0.2736801,0.0,0.245537163,0.13811745,0.164368273,0.310934796,0.155287854,0.051781615,0.163495885,0.005085013,0.32556516,0.028331264,0.13828751,0.260102239,0.109174122,0.25443402,0
1031,0.008383796,0.007632519,0.024566464,0.005824664,0.156241175,0.00519128,0.068161979,0.024072436,0.016365717,0.025233626,0.025188554,0.019050719,0.013378642,0.033305085,0.010298798,0.006744317,1
1032,0.2736801,0.009061968,0.287771144,0.128689914,0.21057836,0.33153952,0.153578447,0.087085402,0.158245881,0.00764356,0.321102439,0.026360424,0.13828751,0.249203331,0.106521477,0.25443402,0
1033,0.001723998,0.005874498,0.021687913,0.019042554,0.0,0.00519128,0.038679856,0.0,0.039725186,0.030783072,0.03632804,0.016753805,0.006465427,0.071195113,0.019276915,0.00598166,0
1034,0.266996265,0.0,0.282610593,0.118828232,0.170921754,0.360909056,0.142807986,0.064655299,0.16629392,0.005979578,0.414228127,0.030300436,0.13828751,0.249704122,0.116991739,0.25443402,0
1035,0.2736801,0.0,0.266689364,0.110587582,0.178351126,0.299466926,0.15253985,0.070270153,0.16629392,0.001294376,0.402581433,0.033200402,0.13828751,0.276936427,0.133275637,0.25443402,0
1036,0.013077886,5.78e-05,0.506971,0.0,0.039736632,0.015954187,0.049165652,0.002169108,0.023654983,0.014038307,0.025188554,0.060878182,0.0164428,0.4972568,0.019989445,0.016259496,0
1037,0.2736801,0.0,0.235142075,0.134159598,0.214204067,0.330247219,0.15805801,0.084520552,0.15787978,0.010336203,0.342276988,0.026064791,0.13828751,0.253965904,0.099979403,0.245957838,0
1038,0.237477894,0.0,0.279241416,0.128433445,0.180968513,0.34463989,0.125692014,0.080264442,0.16629392,0.008747092,0.395783425,0.033612399,0.13828751,0.245733475,0.128698594,0.240606569,0
1039,0.0,0.21116985,0.012349061,0.014113434,0.026700805,0.00519128,0.68085486,0.00166592,0.021592929,0.010709339,0.025188554,0.007771036,0.005590216,0.085083159,0.00889685,0.017852394,0
1040,0.0,0.001577111,0.007652132,0.145231538,0.089598202,0.024553231,0.090717768,0.013440324,0.020019473,0.008231936,0.075004117,0.091945302,0.002706257,0.265879877,0.019761737,0.019490097,0
1041,0.272204113,0.0,0.262020842,0.127913958,0.206564534,0.301041102,0.132931181,0.075192679,0.165988279,0.005103603,0.317880642,0.02479619,0.134831609,0.240411555,0.13389606,0.220768214,1
1042,0.020743541,0.0,0.030866424,0.022496063,0.040081916,0.00519128,0.018854575,0.003194481,0.024014643,0.006498533,0.026400969,0.019485782,0.019430754,0.240881662,0.0,0.021819033,0
1043,0.010292382,0.00925518,0.035835477,0.013877241,0.025520765,0.055587377,0.053579378,0.0,0.032171592,0.026366242,0.025188554,0.039233819,0.017851372,0.037483823,0.009867443,0.0,0
1044,0.2736801,0.0,0.260484739,0.124860101,0.227412651,0.31528008,0.133900989,0.08149804,0.16629392,0.005809769,0.335967755,0.032638752,0.13828751,0.252028348,0.111448826,0.25443402,0
1045,0.015896937,0.005641115,0.007652132,0.043566468,0.022499516,0.00519128,0.092206669,0.0,0.007898933,0.029528761,0.025188554,0.001817926,0.009021898,0.064041416,0.003187261,0.018627936,0
1046,0.0,0.008681551,0.007652132,0.034452874,0.04347611,0.070601282,0.094789806,0.00617812,0.021217007,0.033883633,0.025188554,0.007722968,0.012781122,0.09191331,0.0,0.01056018,0
1047,0.038659868,0.0,0.046159865,0.12806428,0.236537414,0.6701968,0.067887689,0.41879134,0.132917543,0.004818123,0.368234745,0.022817699,0.001578932,0.26612675,0.127546154,0.222167012,0
1048,0.0,0.003503652,0.007652132,0.030956111,0.018724108,0.051816605,0.031246733,0.0,0.015974753,0.056084695,0.080692163,0.013960081,0.021670524,0.106786684,0.0,0.015479667,0
1049,0.024271652,0.001730726,0.007652132,0.022070777,0.157786733,0.013711689,0.052953929,0.001882632,0.033991416,0.030247486,0.025188554,0.017191625,0.010679814,0.4972568,0.0,0.012411743,0
1050,0.264076483,0.001566527,0.291723996,0.113810949,0.19610201,0.33887961,0.1659307,0.086955747,0.16629392,0.008403918,0.353487785,0.029841782,0.135319599,0.248633331,0.106089824,0.25443402,1
1051,0.254756094,0.0,0.288310906,0.136410589,0.203041137,0.33723254,0.130806626,0.076463938,0.166079786,0.009115647,0.394667993,0.015909944,0.015965945,0.261733458,0.103502924,0.25443402,0
1052,0.26670441,0.0,0.285211531,0.142756677,0.19759266,0.350096445,0.150543138,0.079084167,0.16629392,0.00644295,0.296948828,0.01605652,0.13828751,0.272735915,0.111980786,0.25443402,0
1053,0.017460342,0.004504881,0.506971,0.10634913,0.039539244,0.00519128,0.020513571,0.0,0.023914377,0.003655633,0.025188554,0.016834476,0.13828751,0.264716263,0.108490661,0.012120091,0
1054,0.252844516,0.0,0.506971,0.102533065,0.206476725,0.358387408,0.104930286,0.076366829,0.162554149,0.013885925,0.303113305,0.018649947,0.13828751,0.24677532,0.10674649,0.25443402,0
1055,0.258545531,0.0,0.267605463,0.114075696,0.186066182,0.306780583,0.173648293,0.078015137,0.161909729,0.008013651,0.351465026,0.031332856,0.13828751,0.266671627,0.091583178,0.246632581,0
1056,0.015668333,0.00147593,0.007652132,0.021235849,0.010914253,0.013996891,0.018854575,0.0,0.027061556,0.062984158,0.060930975,0.004569201,0.015141931,0.029312772,0.006544203,0.009578957,0
1057,0.018946477,0.012908533,0.007652132,0.012567702,0.047564614,0.00519128,0.044555816,0.00107556,0.006196184,0.11803915,0.025188554,0.01413876,0.020474414,0.068836288,0.0,0.0,0
1058,0.029212402,0.0,0.047133729,0.0,0.035027555,0.017911416,0.018854575,0.029438914,0.021083122,0.027056576,0.055786463,0.007732192,0.020685725,0.036568552,0.0,0.014802151,0
1059,0.272026234,0.002525732,0.324447617,0.119940777,0.209127968,0.334558778,0.128049886,0.088167618,0.143143959,0.006413623,0.398924865,0.018028234,0.13828751,0.245153647,0.126730269,0.25443402,0
1060,0.2736801,0.0,0.27734382,0.09557851,0.231127205,0.291268423,0.180364774,0.061393012,0.16629392,0.007725363,0.298011184,0.040004566,0.13828751,0.30027907,0.118421001,0.25443402,0
1061,0.268068952,0.0,0.273563954,0.007664455,0.005913092,0.056411327,0.096373171,0.074893976,0.020395847,0.003635963,0.095885374,0.018349434,0.13828751,0.025367218,0.116393194,0.25443402,0
1062,0.254178692,0.000776268,0.262646378,0.130375959,0.198424962,0.6701968,0.111648485,0.054799437,0.163286667,0.008874005,0.559235091,0.024478121,0.13828751,0.198216781,0.203158274,0.25443402,0
1063,0.0,0.0,0.007652132,0.10788344,0.152127226,0.013606627,0.581555955,0.085020597,0.009481479,0.007579136,0.309390477,0.02099493,0.13828751,0.247120189,0.113215813,0.224857619,0
